"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL1234757";"";"0";"188.18";"0";"-1.16";"Acetyl-L-glutamine";"CC(=O)N[C@@H](CCC(N)=O)C(=O)O";"Inhibition index";"'='";"0.63";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303819";"Inhibition of cell viability relative to arbidol control (inhibition index > 1 indicates higher activity) measured by fluorescence (OD590nm) in Vero E6 cells infected with SARS-CoV-2 (strain BavPat1) at MOI 0.002 after 72hrs";"F";"BAO_0000218";"organism-based format";"Chlorocebus aethiops";"None";"None";"Vero C1008";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303097";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4295411"
"CHEMBL515914";"AZARIBINE";"4";"371.30";"1";"-1.74";"AZARIBINE";"CC(=O)OC[C@H]1O[C@@H](n2ncc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O";"Inhibition index";"'='";"0.9419";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303819";"Inhibition of cell viability relative to arbidol control (inhibition index > 1 indicates higher activity) measured by fluorescence (OD590nm) in Vero E6 cells infected with SARS-CoV-2 (strain BavPat1) at MOI 0.002 after 72hrs";"F";"BAO_0000218";"organism-based format";"Chlorocebus aethiops";"None";"None";"Vero C1008";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303097";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4295411"
"CHEMBL1164";"METHICILLIN SODIUM";"0";"402.40";"0";"0.95";"Methicillin sodium";"COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)[O-])C(C)(C)S[C@H]12.[Na+]";"Inhibition index";"'='";"0.2792";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303819";"Inhibition of cell viability relative to arbidol control (inhibition index > 1 indicates higher activity) measured by fluorescence (OD590nm) in Vero E6 cells infected with SARS-CoV-2 (strain BavPat1) at MOI 0.002 after 72hrs";"F";"BAO_0000218";"organism-based format";"Chlorocebus aethiops";"None";"None";"Vero C1008";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303097";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4295411"
"CHEMBL1655";"TOREMIFENE";"4";"405.97";"1";"6.22";"Toremifene";"CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1";"Inhibition index";"'='";"-0.204";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303819";"Inhibition of cell viability relative to arbidol control (inhibition index > 1 indicates higher activity) measured by fluorescence (OD590nm) in Vero E6 cells infected with SARS-CoV-2 (strain BavPat1) at MOI 0.002 after 72hrs";"F";"BAO_0000218";"organism-based format";"Chlorocebus aethiops";"None";"None";"Vero C1008";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303097";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4295411"
"CHEMBL4303184";"";"0";"737.82";"2";"5.48";"Alcuronium chloride";"C=CC[N@@+]12CC[C@]34c5ccccc5N5/C=C6\C7N(/C=C(\C53)[C@@H](C[C@@H]41)/C(=C/CO)C2)c1ccccc1[C@@]71CC[N@@+]2(CC=C)C/C(=C\CO)[C@@H]6C[C@@H]12.[Cl-].[Cl-]";"Inhibition index";"'='";"-0.01686";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303819";"Inhibition of cell viability relative to arbidol control (inhibition index > 1 indicates higher activity) measured by fluorescence (OD590nm) in Vero E6 cells infected with SARS-CoV-2 (strain BavPat1) at MOI 0.002 after 72hrs";"F";"BAO_0000218";"organism-based format";"Chlorocebus aethiops";"None";"None";"Vero C1008";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303097";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4295411"
"CHEMBL1200875";"FLAVOXATE HYDROCHLORIDE";"4";"427.93";"0";"4.41";"Flavoxate hydrochloride";"Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O.Cl";"Inhibition index";"'='";"0.1586";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303819";"Inhibition of cell viability relative to arbidol control (inhibition index > 1 indicates higher activity) measured by fluorescence (OD590nm) in Vero E6 cells infected with SARS-CoV-2 (strain BavPat1) at MOI 0.002 after 72hrs";"F";"BAO_0000218";"organism-based format";"Chlorocebus aethiops";"None";"None";"Vero C1008";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303097";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4295411"
"CHEMBL93";"ZILEUTON";"4";"236.30";"0";"2.73";"Zileuton";"CC(c1cc2ccccc2s1)N(O)C(N)=O";"Inhibition index";"'='";"-0.00439";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303819";"Inhibition of cell viability relative to arbidol control (inhibition index > 1 indicates higher activity) measured by fluorescence (OD590nm) in Vero E6 cells infected with SARS-CoV-2 (strain BavPat1) at MOI 0.002 after 72hrs";"F";"BAO_0000218";"organism-based format";"Chlorocebus aethiops";"None";"None";"Vero C1008";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303097";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4295411"
"CHEMBL221753";"BENZETHONIUM CHLORIDE";"0";"448.09";"1";"6.07";"Benzethonium chloride";"CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-]";"Inhibition index";"'='";"0.6042";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303819";"Inhibition of cell viability relative to arbidol control (inhibition index > 1 indicates higher activity) measured by fluorescence (OD590nm) in Vero E6 cells infected with SARS-CoV-2 (strain BavPat1) at MOI 0.002 after 72hrs";"F";"BAO_0000218";"organism-based format";"Chlorocebus aethiops";"None";"None";"Vero C1008";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303097";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4295411"
"CHEMBL116943";"PENTYLENETETRAZOL";"2";"138.17";"0";"0.40";"Pentylenetetrazole";"C1CCc2nnnn2CC1";"Inhibition index";"'='";"0.04287";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303819";"Inhibition of cell viability relative to arbidol control (inhibition index > 1 indicates higher activity) measured by fluorescence (OD590nm) in Vero E6 cells infected with SARS-CoV-2 (strain BavPat1) at MOI 0.002 after 72hrs";"F";"BAO_0000218";"organism-based format";"Chlorocebus aethiops";"None";"None";"Vero C1008";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303097";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4295411"
"CHEMBL1499";"";"0";"360.45";"0";"1.99";"Cortisone";"C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO";"Inhibition index";"'='";"0.167";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303819";"Inhibition of cell viability relative to arbidol control (inhibition index > 1 indicates higher activity) measured by fluorescence (OD590nm) in Vero E6 cells infected with SARS-CoV-2 (strain BavPat1) at MOI 0.002 after 72hrs";"F";"BAO_0000218";"organism-based format";"Chlorocebus aethiops";"None";"None";"Vero C1008";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303097";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4295411"
"CHEMBL54126";"NEOSTIGMINE BROMIDE";"4";"303.20";"0";"1.94";"Neostigmine bromide";"CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-]";"Inhibition index";"'='";"0.03328";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303819";"Inhibition of cell viability relative to arbidol control (inhibition index > 1 indicates higher activity) measured by fluorescence (OD590nm) in Vero E6 cells infected with SARS-CoV-2 (strain BavPat1) at MOI 0.002 after 72hrs";"F";"BAO_0000218";"organism-based format";"Chlorocebus aethiops";"None";"None";"Vero C1008";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303097";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4295411"
"CHEMBL297302";"BENPERIDOL";"4";"381.45";"0";"4.18";"Benperidol";"O=C(CCCN1CCC(n2c(O)nc3ccccc32)CC1)c1ccc(F)cc1";"Inhibition index";"'='";"0.4246";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303819";"Inhibition of cell viability relative to arbidol control (inhibition index > 1 indicates higher activity) measured by fluorescence (OD590nm) in Vero E6 cells infected with SARS-CoV-2 (strain BavPat1) at MOI 0.002 after 72hrs";"F";"BAO_0000218";"organism-based format";"Chlorocebus aethiops";"None";"None";"Vero C1008";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303097";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4295411"
"CHEMBL404";"TAZOBACTAM";"4";"300.30";"0";"-1.52";"Tazobactam";"C[C@]1(Cn2ccnn2)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O";"Inhibition index";"'='";"0.0165";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303819";"Inhibition of cell viability relative to arbidol control (inhibition index > 1 indicates higher activity) measured by fluorescence (OD590nm) in Vero E6 cells infected with SARS-CoV-2 (strain BavPat1) at MOI 0.002 after 72hrs";"F";"BAO_0000218";"organism-based format";"Chlorocebus aethiops";"None";"None";"Vero C1008";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303097";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4295411"
"CHEMBL1527608";"DOXOFYLLINE";"0";"266.26";"0";"-1.19";"Doxofylline";"Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O";"Inhibition index";"'='";"0.0992";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303819";"Inhibition of cell viability relative to arbidol control (inhibition index > 1 indicates higher activity) measured by fluorescence (OD590nm) in Vero E6 cells infected with SARS-CoV-2 (strain BavPat1) at MOI 0.002 after 72hrs";"F";"BAO_0000218";"organism-based format";"Chlorocebus aethiops";"None";"None";"Vero C1008";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303097";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4295411"
"CHEMBL439";"SULFADIAZINE";"4";"250.28";"0";"0.86";"Sulfadiazine";"Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1";"Inhibition index";"'='";"-0.0006413";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303819";"Inhibition of cell viability relative to arbidol control (inhibition index > 1 indicates higher activity) measured by fluorescence (OD590nm) in Vero E6 cells infected with SARS-CoV-2 (strain BavPat1) at MOI 0.002 after 72hrs";"F";"BAO_0000218";"organism-based format";"Chlorocebus aethiops";"None";"None";"Vero C1008";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303097";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4295411"
"CHEMBL1256361";"IPRONIAZID PHOSPHATE";"0";"277.22";"0";"0.72";"Iproniazide phosphate";"CC(C)NNC(=O)c1ccncc1.O=P(O)(O)O";"Inhibition index";"'='";"0.02671";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303819";"Inhibition of cell viability relative to arbidol control (inhibition index > 1 indicates higher activity) measured by fluorescence (OD590nm) in Vero E6 cells infected with SARS-CoV-2 (strain BavPat1) at MOI 0.002 after 72hrs";"F";"BAO_0000218";"organism-based format";"Chlorocebus aethiops";"None";"None";"Vero C1008";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303097";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4295411"
"CHEMBL460499";"CARMOFUR";"0";"257.26";"0";"0.81";"Carmofur";"CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O";"Inhibition index";"'='";"0.0542";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303819";"Inhibition of cell viability relative to arbidol control (inhibition index > 1 indicates higher activity) measured by fluorescence (OD590nm) in Vero E6 cells infected with SARS-CoV-2 (strain BavPat1) at MOI 0.002 after 72hrs";"F";"BAO_0000218";"organism-based format";"Chlorocebus aethiops";"None";"None";"Vero C1008";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303097";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4295411"
"CHEMBL1771";"CLOPIDOGREL";"4";"321.83";"0";"3.67";"Clopidogrel";"COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1";"Inhibition index";"'='";"0.9279";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303819";"Inhibition of cell viability relative to arbidol control (inhibition index > 1 indicates higher activity) measured by fluorescence (OD590nm) in Vero E6 cells infected with SARS-CoV-2 (strain BavPat1) at MOI 0.002 after 72hrs";"F";"BAO_0000218";"organism-based format";"Chlorocebus aethiops";"None";"None";"Vero C1008";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303097";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4295411"
"CHEMBL1229211";"DOLUTEGRAVIR";"4";"419.38";"0";"1.35";"Dolutegravir";"C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N21";"Inhibition index";"'='";"1.174";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303819";"Inhibition of cell viability relative to arbidol control (inhibition index > 1 indicates higher activity) measured by fluorescence (OD590nm) in Vero E6 cells infected with SARS-CoV-2 (strain BavPat1) at MOI 0.002 after 72hrs";"F";"BAO_0000218";"organism-based format";"Chlorocebus aethiops";"None";"None";"Vero C1008";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303097";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4295411"
"CHEMBL675";"ALENDRONATE SODIUM";"4";"271.08";"1";"-1.27";"Alendronate sodium";"NCCCC(O)(P(=O)([O-])O)P(=O)(O)O.[Na+]";"Inhibition index";"'='";"0.8169";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303819";"Inhibition of cell viability relative to arbidol control (inhibition index > 1 indicates higher activity) measured by fluorescence (OD590nm) in Vero E6 cells infected with SARS-CoV-2 (strain BavPat1) at MOI 0.002 after 72hrs";"F";"BAO_0000218";"organism-based format";"Chlorocebus aethiops";"None";"None";"Vero C1008";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303097";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4295411"
"CHEMBL1752";"DYPHYLLINE";"4";"254.25";"0";"-2.21";"Diprophylline";"Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O";"Inhibition index";"'='";"-0.02166";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303819";"Inhibition of cell viability relative to arbidol control (inhibition index > 1 indicates higher activity) measured by fluorescence (OD590nm) in Vero E6 cells infected with SARS-CoV-2 (strain BavPat1) at MOI 0.002 after 72hrs";"F";"BAO_0000218";"organism-based format";"Chlorocebus aethiops";"None";"None";"Vero C1008";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303097";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4295411"
"CHEMBL428647";"PACLITAXEL";"4";"853.92";"2";"3.74";"Taxol";"CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C";"Inhibition index";"'='";"-0.0235";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303819";"Inhibition of cell viability relative to arbidol control (inhibition index > 1 indicates higher activity) measured by fluorescence (OD590nm) in Vero E6 cells infected with SARS-CoV-2 (strain BavPat1) at MOI 0.002 after 72hrs";"F";"BAO_0000218";"organism-based format";"Chlorocebus aethiops";"None";"None";"Vero C1008";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303097";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4295411"
"CHEMBL1677";"TACRINE HYDROCHLORIDE";"4";"234.73";"0";"2.70";"Tacrine hydrochloride";"Cl.Nc1c2c(nc3ccccc13)CCCC2";"Inhibition index";"'='";"1.442";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303819";"Inhibition of cell viability relative to arbidol control (inhibition index > 1 indicates higher activity) measured by fluorescence (OD590nm) in Vero E6 cells infected with SARS-CoV-2 (strain BavPat1) at MOI 0.002 after 72hrs";"F";"BAO_0000218";"organism-based format";"Chlorocebus aethiops";"None";"None";"Vero C1008";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303097";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4295411"
"CHEMBL1200326";"NICARDIPINE HYDROCHLORIDE";"4";"515.99";"0";"3.68";"Nicardipine hydrochloride";"COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1.Cl";"Inhibition index";"'='";"-0.1137";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303819";"Inhibition of cell viability relative to arbidol control (inhibition index > 1 indicates higher activity) measured by fluorescence (OD590nm) in Vero E6 cells infected with SARS-CoV-2 (strain BavPat1) at MOI 0.002 after 72hrs";"F";"BAO_0000218";"organism-based format";"Chlorocebus aethiops";"None";"None";"Vero C1008";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303097";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4295411"
"CHEMBL1742471";"EBROTIDINE";"4";"477.44";"0";"2.45";"Ebrotidine";"N=C(N)Nc1nc(CSCCN/C=N/S(=O)(=O)c2ccc(Br)cc2)cs1";"Inhibition index";"'='";"0.02711";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303819";"Inhibition of cell viability relative to arbidol control (inhibition index > 1 indicates higher activity) measured by fluorescence (OD590nm) in Vero E6 cells infected with SARS-CoV-2 (strain BavPat1) at MOI 0.002 after 72hrs";"F";"BAO_0000218";"organism-based format";"Chlorocebus aethiops";"None";"None";"Vero C1008";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303097";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4295411"
"CHEMBL1256871";"SOBUZOXANE";"0";"514.53";"2";"-0.14";"Sobuzoxane";"CC(C)COC(=O)OCN1C(=O)CN(CCN2CC(=O)N(COC(=O)OCC(C)C)C(=O)C2)CC1=O";"Inhibition index";"'='";"0.5895";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303819";"Inhibition of cell viability relative to arbidol control (inhibition index > 1 indicates higher activity) measured by fluorescence (OD590nm) in Vero E6 cells infected with SARS-CoV-2 (strain BavPat1) at MOI 0.002 after 72hrs";"F";"BAO_0000218";"organism-based format";"Chlorocebus aethiops";"None";"None";"Vero C1008";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303097";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4295411"
"CHEMBL1200340";"OSELTAMIVIR PHOSPHATE";"4";"410.40";"0";"1.29";"Oseltamivir phosphate";"CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1.O=P(O)(O)O";"Inhibition index";"'='";"-0.01747";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303819";"Inhibition of cell viability relative to arbidol control (inhibition index > 1 indicates higher activity) measured by fluorescence (OD590nm) in Vero E6 cells infected with SARS-CoV-2 (strain BavPat1) at MOI 0.002 after 72hrs";"F";"BAO_0000218";"organism-based format";"Chlorocebus aethiops";"None";"None";"Vero C1008";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303097";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4295411"
"CHEMBL4303265";"";"0";"533.58";"0";"1.49";"Cinepazide maleate";"COc1cc(/C=C/C(=O)N2CCN(CC(=O)N3CCCC3)CC2)cc(OC)c1OC.O=C(O)/C=C\C(=O)O";"Inhibition index";"'='";"-0.1094";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303819";"Inhibition of cell viability relative to arbidol control (inhibition index > 1 indicates higher activity) measured by fluorescence (OD590nm) in Vero E6 cells infected with SARS-CoV-2 (strain BavPat1) at MOI 0.002 after 72hrs";"F";"BAO_0000218";"organism-based format";"Chlorocebus aethiops";"None";"None";"Vero C1008";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303097";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4295411"
"CHEMBL1694";"BENAZEPRIL HYDROCHLORIDE";"4";"460.96";"0";"2.57";"Benazepril hydrochloride";"CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O.Cl";"Inhibition index";"'='";"0.02798";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303819";"Inhibition of cell viability relative to arbidol control (inhibition index > 1 indicates higher activity) measured by fluorescence (OD590nm) in Vero E6 cells infected with SARS-CoV-2 (strain BavPat1) at MOI 0.002 after 72hrs";"F";"BAO_0000218";"organism-based format";"Chlorocebus aethiops";"None";"None";"Vero C1008";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303097";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4295411"
"CHEMBL506569";"LANATOSIDE C";"4";"985.13";"3";"0.61";"Lanatoside C";"CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O";"Inhibition index";"'='";"0.2535";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303819";"Inhibition of cell viability relative to arbidol control (inhibition index > 1 indicates higher activity) measured by fluorescence (OD590nm) in Vero E6 cells infected with SARS-CoV-2 (strain BavPat1) at MOI 0.002 after 72hrs";"F";"BAO_0000218";"organism-based format";"Chlorocebus aethiops";"None";"None";"Vero C1008";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303097";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4295411"
